,bat.id,date.time,body.mass.kg,heart.mass.kg,activity,fH.bpm,W,Joules.p.h
640,bat4,12/4/14 7:13,0.0188,0.000188,day roost,553,0.733742306,2641.472302
641,bat4,12/4/14 7:13,0.0188,0.000188,day roost,552,0.731005021,2631.618074
642,bat4,12/4/14 7:13,0.0188,0.000188,day roost,554,0.736484868,2651.345526
643,bat4,12/4/14 7:13,0.0188,0.000188,day roost,556,0.741985826,2671.148972
644,bat4,12/4/14 7:13,0.0188,0.000188,day roost,560,0.753051087,2710.983915
645,bat4,12/4/14 7:13,0.0188,0.000188,day roost,566,0.769807423,2771.306724
646,bat4,12/4/14 7:13,0.0188,0.000188,day roost,575,0.795298683,2863.075261
647,bat4,12/4/14 7:13,0.0188,0.000188,day roost,580,0.80964562,2914.724233
648,bat4,12/4/14 7:13,0.0188,0.000188,day roost,590,0.838736549,3019.451576
649,bat4,12/4/14 7:13,0.0188,0.000188,day roost,599,0.865371429,3115.337144
650,bat4,12/4/14 7:13,0.0188,0.000188,day roost,606,0.886384459,3190.984054
651,bat4,12/4/14 7:13,0.0188,0.000188,day roost,613,0.907657591,3267.567328
652,bat4,12/4/14 7:13,0.0188,0.000188,day roost,618,0.923012038,3322.843338
653,bat4,12/4/14 7:13,0.0188,0.000188,day roost,625,0.944731508,3401.03343
654,bat4,12/4/14 7:13,0.0188,0.000188,day roost,630,0.96040497,3457.457892
655,bat4,12/4/14 7:13,0.0188,0.000188,day roost,636,0.979388743,3525.799476
656,bat4,12/4/14 7:13,0.0188,0.000188,day roost,640,0.992151082,3571.743897
657,bat4,12/4/14 7:13,0.0188,0.000188,day roost,647,1.014690289,3652.885039
658,bat4,12/4/14 7:13,0.0188,0.000188,day roost,646,1.011454414,3641.23589
659,bat4,12/4/14 7:13,0.0188,0.000188,day roost,643,1.001778769,3606.403569
660,bat4,12/4/14 7:13,0.0188,0.000188,day roost,639,0.988952508,3560.22903
661,bat4,12/4/14 7:13,0.0188,0.000188,day roost,640,0.992151082,3571.743897
662,bat4,12/4/14 7:13,0.0188,0.000188,day roost,637,0.982571339,3537.256822
663,bat4,12/4/14 7:13,0.0188,0.000188,day roost,635,0.976211472,3514.361299
664,bat4,12/4/14 7:13,0.0188,0.000188,day roost,633,0.969872902,3491.542447
665,bat4,12/4/14 7:13,0.0188,0.000188,day roost,632,0.966711602,3480.161768
666,bat4,12/4/14 7:13,0.0188,0.000188,day roost,629,0.957259637,3446.134692
667,bat4,12/4/14 7:13,0.0188,0.000188,day roost,623,0.93849936,3378.597695
668,bat4,12/4/14 7:13,0.0188,0.000188,day roost,618,0.923012038,3322.843338
669,bat4,12/4/14 7:13,0.0188,0.000188,day roost,616,0.916854318,3300.675546
670,bat4,12/4/14 7:13,0.0188,0.000188,day roost,611,0.901553001,3245.590804
671,bat4,12/4/14 7:14,0.0188,0.000188,day roost,612,0.90460264,3256.569505
672,bat4,12/4/14 7:14,0.0188,0.000188,day roost,615,0.91378343,3289.620346
673,bat4,12/4/14 7:14,0.0188,0.000188,day roost,617,0.919930521,3311.749876
674,bat4,12/4/14 7:14,0.0188,0.000188,day roost,622,0.935391262,3367.408543
675,bat4,12/4/14 7:14,0.0188,0.000188,day roost,624,0.941612775,3389.80599
676,bat4,12/4/14 7:14,0.0188,0.000188,day roost,627,0.950984933,3423.545758
677,bat4,12/4/14 7:14,0.0188,0.000188,day roost,636,0.979388743,3525.799476
678,bat4,12/4/14 7:14,0.0188,0.000188,day roost,647,1.014690289,3652.885039
679,bat4,12/4/14 7:14,0.0188,0.000188,day roost,656,1.044053113,3758.591206
680,bat4,12/4/14 7:14,0.0188,0.000188,day roost,667,1.080527965,3889.900674
681,bat4,12/4/14 7:14,0.0188,0.000188,day roost,670,1.090587792,3926.116051
682,bat4,12/4/14 7:14,0.0188,0.000188,day roost,670,1.090587792,3926.116051
683,bat4,12/4/14 7:14,0.0188,0.000188,day roost,666,1.077185373,3877.867342
684,bat4,12/4/14 7:14,0.0188,0.000188,day roost,660,1.05724196,3806.071056
685,bat4,12/4/14 7:14,0.0188,0.000188,day roost,653,1.034217503,3723.183012
686,bat4,12/4/14 7:14,0.0188,0.000188,day roost,647,1.014690289,3652.885039
687,bat4,12/4/14 7:14,0.0188,0.000188,day roost,654,1.037490705,3734.966538
688,bat4,12/4/14 7:14,0.0188,0.000188,day roost,661,1.060552515,3817.989053
689,bat4,12/4/14 7:14,0.0188,0.000188,day roost,669,1.087229174,3914.025026
690,bat4,12/4/14 7:14,0.0188,0.000188,day roost,678,1.117649124,4023.536847
691,bat4,12/4/14 7:14,0.0188,0.000188,day roost,684,1.138169686,4097.410868
692,bat4,12/4/14 7:14,0.0188,0.000188,day roost,694,1.172798686,4222.07527
693,bat4,12/4/14 7:14,0.0188,0.000188,day roost,707,1.21861706,4387.021416
694,bat4,12/4/14 7:14,0.0188,0.000188,day roost,721,1.268973305,4568.303896
695,bat4,12/4/14 7:14,0.0188,0.000188,day roost,735,1.32038177,4753.374371
696,bat4,12/4/14 7:14,0.0188,0.000188,day roost,750,1.376631406,4955.873061
697,bat4,12/4/14 7:14,0.0188,0.000188,day roost,751,1.380424422,4969.52792
698,bat4,12/4/14 7:14,0.0188,0.000188,day roost,751,1.380424422,4969.52792
699,bat4,12/4/14 7:14,0.0188,0.000188,day roost,751,1.380424422,4969.52792
700,bat4,12/4/14 7:14,0.0188,0.000188,day roost,750,1.376631406,4955.873061
701,bat4,12/4/14 7:14,0.0188,0.000188,day roost,750,1.376631406,4955.873061
702,bat4,12/4/14 7:14,0.0188,0.000188,day roost,749,1.372843772,4942.237579
703,bat4,12/4/14 7:14,0.0188,0.000188,day roost,748,1.36906152,4928.62147
704,bat4,12/4/14 7:15,0.0188,0.000188,day roost,749,1.372843772,4942.237579
705,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
706,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
707,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
708,bat4,12/4/14 7:15,0.0188,0.000188,day roost,750,1.376631406,4955.873061
709,bat4,12/4/14 7:15,0.0188,0.000188,day roost,750,1.376631406,4955.873061
710,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
711,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
712,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
713,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
714,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
715,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
716,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
717,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
718,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
719,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
720,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
721,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
722,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
723,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
724,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
725,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
726,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
727,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
728,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
729,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
730,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
731,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
732,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
733,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
734,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
735,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
736,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
737,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
738,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
739,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
740,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
741,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
742,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
743,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
744,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
745,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
746,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
747,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
748,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
749,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
750,bat4,12/4/14 7:15,0.0188,0.000188,day roost,754,1.39183577,5010.60877
751,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
752,bat4,12/4/14 7:15,0.0188,0.000188,day roost,753,1.388026604,4996.895773
753,bat4,12/4/14 7:15,0.0188,0.000188,day roost,752,1.384222821,4983.202157
754,bat4,12/4/14 7:15,0.0188,0.000188,day roost,751,1.380424422,4969.52792
755,bat4,12/4/14 7:15,0.0188,0.000188,day roost,750,1.376631406,4955.873061
756,bat4,12/4/14 7:15,0.0188,0.000188,day roost,749,1.372843772,4942.237579
757,bat4,12/4/14 7:15,0.0188,0.000188,day roost,749,1.372843772,4942.237579
758,bat4,12/4/14 7:15,0.0188,0.000188,day roost,749,1.372843772,4942.237579
759,bat4,12/4/14 7:16,0.0188,0.000188,day roost,750,1.376631406,4955.873061
760,bat4,12/4/14 7:16,0.0188,0.000188,day roost,750,1.376631406,4955.873061
761,bat4,12/4/14 7:16,0.0188,0.000188,day roost,751,1.380424422,4969.52792
762,bat4,12/4/14 7:16,0.0188,0.000188,day roost,751,1.380424422,4969.52792
763,bat4,12/4/14 7:16,0.0188,0.000188,day roost,752,1.384222821,4983.202157
764,bat4,12/4/14 7:16,0.0188,0.000188,day roost,753,1.388026604,4996.895773
765,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
766,bat4,12/4/14 7:16,0.0188,0.000188,day roost,755,1.39565032,5024.341151
767,bat4,12/4/14 7:16,0.0188,0.000188,day roost,755,1.39565032,5024.341151
768,bat4,12/4/14 7:16,0.0188,0.000188,day roost,755,1.39565032,5024.341151
769,bat4,12/4/14 7:16,0.0188,0.000188,day roost,755,1.39565032,5024.341151
770,bat4,12/4/14 7:16,0.0188,0.000188,day roost,755,1.39565032,5024.341151
771,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
772,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
773,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
774,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
775,bat4,12/4/14 7:16,0.0188,0.000188,day roost,754,1.39183577,5010.60877
776,bat4,12/4/14 7:16,0.0188,0.000188,day roost,753,1.388026604,4996.895773
777,bat4,12/4/14 7:16,0.0188,0.000188,day roost,752,1.384222821,4983.202157
778,bat4,12/4/14 7:16,0.0188,0.000188,day roost,744,1.353986319,4874.350748
779,bat4,12/4/14 7:16,0.0188,0.000188,day roost,731,1.30558619,4700.110284
780,bat4,12/4/14 7:16,0.0188,0.000188,day roost,724,1.279900779,4607.642805
781,bat4,12/4/14 7:16,0.0188,0.000188,day roost,716,1.25086821,4503.125556
782,bat4,12/4/14 7:16,0.0188,0.000188,day roost,705,1.211509129,4361.432863
783,bat4,12/4/14 7:16,0.0188,0.000188,day roost,694,1.172798686,4222.07527
784,bat4,12/4/14 7:16,0.0188,0.000188,day roost,686,1.145052668,4122.189607
785,bat4,12/4/14 7:17,0.0188,0.000188,day roost,684,1.138169686,4097.410868
786,bat4,12/4/14 7:17,0.0188,0.000188,day roost,683,1.13473622,4085.050391
787,bat4,12/4/14 7:17,0.0188,0.000188,day roost,670,1.090587792,3926.116051
788,bat4,12/4/14 7:17,0.0188,0.000188,day roost,665,1.073848122,3865.853238
789,bat4,12/4/14 7:17,0.0188,0.000188,day roost,666,1.077185373,3877.867342
790,bat4,12/4/14 7:17,0.0188,0.000188,day roost,663,1.06718964,3841.882703
791,bat4,12/4/14 7:17,0.0188,0.000188,day roost,661,1.060552515,3817.989053
792,bat4,12/4/14 7:17,0.0188,0.000188,day roost,671,1.093951753,3938.226309
793,bat4,12/4/14 7:17,0.0188,0.000188,day roost,683,1.13473622,4085.050391
794,bat4,12/4/14 7:17,0.0188,0.000188,day roost,690,1.158882852,4171.978267
795,bat4,12/4/14 7:17,0.0188,0.000188,day roost,692,1.165830061,4196.988218
796,bat4,12/4/14 7:17,0.0188,0.000188,day roost,694,1.172798686,4222.07527
797,bat4,12/4/14 7:17,0.0188,0.000188,day roost,708,1.222179068,4399.844645
798,bat4,12/4/14 7:17,0.0188,0.000188,day roost,720,1.265341551,4555.229582
799,bat4,12/4/14 7:17,0.0188,0.000188,day roost,732,1.309277024,4713.397286
800,bat4,12/4/14 7:17,0.0188,0.000188,day roost,742,1.346480997,4847.33159
801,bat4,12/4/14 7:17,0.0188,0.000188,day roost,754,1.39183577,5010.60877
802,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
803,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
804,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
805,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
806,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
807,bat4,12/4/14 7:17,0.0188,0.000188,day roost,753,1.388026604,4996.895773
808,bat4,12/4/14 7:17,0.0188,0.000188,day roost,754,1.39183577,5010.60877
809,bat4,12/4/14 7:17,0.0188,0.000188,day roost,754,1.39183577,5010.60877
810,bat4,12/4/14 7:17,0.0188,0.000188,day roost,754,1.39183577,5010.60877
811,bat4,12/4/14 7:17,0.0188,0.000188,day roost,754,1.39183577,5010.60877
812,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
813,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
814,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
815,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
816,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
817,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
818,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
819,bat4,12/4/14 7:17,0.0188,0.000188,day roost,755,1.39565032,5024.341151
820,bat4,12/4/14 7:18,0.0188,0.000188,day roost,721,1.268973305,4568.303896
821,bat4,12/4/14 7:18,0.0188,0.000188,day roost,687,1.148502186,4134.607871
822,bat4,12/4/14 7:18,0.0188,0.000188,day roost,655,1.040769241,3746.769269
823,bat4,12/4/14 7:18,0.0188,0.000188,day roost,627,0.950984933,3423.545758
824,bat4,12/4/14 7:18,0.0188,0.000188,day roost,596,0.856445419,3083.203508
825,bat4,12/4/14 7:18,0.0188,0.000188,day roost,572,0.786754007,2832.314427
826,bat4,12/4/14 7:18,0.0188,0.000188,day roost,538,0.693236728,2495.652219
827,bat4,12/4/14 7:18,0.0188,0.000188,day roost,512,0.625833251,2252.999703
828,bat4,12/4/14 7:19,0.0188,0.000188,day roost,478,0.543043689,1954.95728
829,bat4,12/4/14 7:19,0.0188,0.000188,day roost,445,0.468467629,1686.483466
830,bat4,12/4/14 7:19,0.0188,0.000188,day roost,445,0.468467629,1686.483466
831,bat4,12/4/14 7:19,0.0188,0.000188,day roost,447,0.472825836,1702.173011
832,bat4,12/4/14 7:19,0.0188,0.000188,day roost,443,0.464130233,1670.868839
833,bat4,12/4/14 7:19,0.0188,0.000188,day roost,437,0.451242848,1624.474253
834,bat4,12/4/14 7:19,0.0188,0.000188,day roost,433,0.4427552,1593.918719
835,bat4,12/4/14 7:19,0.0188,0.000188,day roost,422,0.419842477,1511.432917
836,bat4,12/4/14 7:19,0.0188,0.000188,day roost,421,0.417790627,1504.046256
837,bat4,12/4/14 7:19,0.0188,0.000188,day roost,413,0.401562381,1445.624573
838,bat4,12/4/14 7:19,0.0188,0.000188,day roost,413,0.401562381,1445.624573
839,bat4,12/4/14 7:19,0.0188,0.000188,day roost,412,0.399557158,1438.405769
840,bat4,12/4/14 7:19,0.0188,0.000188,day roost,411,0.397557111,1431.205601
841,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
842,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
843,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
844,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
845,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
846,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
847,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
848,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
849,bat4,12/4/14 7:19,0.0188,0.000188,day roost,409,0.393572545,1416.861163
850,bat4,12/4/14 7:19,0.0188,0.000188,day roost,409,0.393572545,1416.861163
851,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
852,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
853,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
854,bat4,12/4/14 7:19,0.0188,0.000188,day roost,410,0.395562241,1424.024067
855,bat4,12/4/14 7:19,0.0188,0.000188,day roost,411,0.397557111,1431.205601
856,bat4,12/4/14 7:19,0.0188,0.000188,day roost,412,0.399557158,1438.405769
857,bat4,12/4/14 7:19,0.0188,0.000188,day roost,413,0.401562381,1445.624573
858,bat4,12/4/14 7:19,0.0188,0.000188,day roost,413,0.401562381,1445.624573
859,bat4,12/4/14 7:19,0.0188,0.000188,day roost,414,0.403572782,1452.862015
860,bat4,12/4/14 7:19,0.0188,0.000188,day roost,414,0.403572782,1452.862015
861,bat4,12/4/14 7:19,0.0188,0.000188,day roost,414,0.403572782,1452.862015
862,bat4,12/4/14 7:19,0.0188,0.000188,day roost,416,0.40760912,1467.39283
863,bat4,12/4/14 7:19,0.0188,0.000188,day roost,424,0.423961732,1526.262237
864,bat4,12/4/14 7:19,0.0188,0.000188,day roost,427,0.430179516,1548.646256
865,bat4,12/4/14 7:19,0.0188,0.000188,day roost,428,0.432262486,1556.144951
866,bat4,12/4/14 7:19,0.0188,0.000188,day roost,428,0.432262486,1556.144951
867,bat4,12/4/14 7:19,0.0188,0.000188,day roost,430,0.436443998,1571.198391
868,bat4,12/4/14 7:19,0.0188,0.000188,day roost,429,0.434350647,1563.662329
869,bat4,12/4/14 7:19,0.0188,0.000188,day roost,429,0.434350647,1563.662329
870,bat4,12/4/14 7:20,0.0188,0.000188,day roost,429,0.434350647,1563.662329
871,bat4,12/4/14 7:20,0.0188,0.000188,day roost,428,0.432262486,1556.144951
872,bat4,12/4/14 7:20,0.0188,0.000188,day roost,425,0.426029139,1533.704902
873,bat4,12/4/14 7:20,0.0188,0.000188,day roost,417,0.409635058,1474.686208
874,bat4,12/4/14 7:20,0.0188,0.000188,day roost,414,0.403572782,1452.862015
875,bat4,12/4/14 7:20,0.0188,0.000188,day roost,413,0.401562381,1445.624573
876,bat4,12/4/14 7:20,0.0188,0.000188,day roost,411,0.397557111,1431.205601
877,bat4,12/4/14 7:20,0.0188,0.000188,day roost,408,0.391588024,1409.716886
878,bat4,12/4/14 7:20,0.0188,0.000188,day roost,408,0.391588024,1409.716886
879,bat4,12/4/14 7:20,0.0188,0.000188,day roost,408,0.391588024,1409.716886
880,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
881,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
882,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
883,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
884,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
885,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
886,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
887,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
888,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
889,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
890,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
891,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
892,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
893,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
894,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
895,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
896,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
897,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
898,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
899,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
900,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
901,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
902,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
903,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
904,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
905,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
906,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
907,bat4,12/4/14 7:20,0.0188,0.000188,day roost,407,0.389608676,1402.591233
908,bat4,12/4/14 7:20,0.0188,0.000188,day roost,408,0.391588024,1409.716886
909,bat4,12/4/14 7:20,0.0188,0.000188,day roost,411,0.397557111,1431.205601
910,bat4,12/4/14 7:20,0.0188,0.000188,day roost,417,0.409635058,1474.686208
911,bat4,12/4/14 7:20,0.0188,0.000188,day roost,434,0.44486932,1601.529551
912,bat4,12/4/14 7:20,0.0188,0.000188,day roost,448,0.475012746,1710.045886
913,bat4,12/4/14 7:20,0.0188,0.000188,day roost,460,0.501661863,1805.982707
914,bat4,12/4/14 7:20,0.0188,0.000188,day roost,465,0.51298718,1846.753849
915,bat4,12/4/14 7:20,0.0188,0.000188,day roost,471,0.526749749,1896.299097
916,bat4,12/4/14 7:20,0.0188,0.000188,day roost,472,0.529061783,1904.62242
917,bat4,12/4/14 7:21,0.0188,0.000188,day roost,476,0.538362153,1938.103752
918,bat4,12/4/14 7:21,0.0188,0.000188,day roost,482,0.552469489,1988.890159
919,bat4,12/4/14 7:21,0.0188,0.000188,day roost,485,0.559593749,2014.537496
920,bat4,12/4/14 7:21,0.0188,0.000188,day roost,480,0.547746132,1971.886075
921,bat4,12/4/14 7:21,0.0188,0.000188,day roost,464,0.510711684,1838.562064
922,bat4,12/4/14 7:21,0.0188,0.000188,day roost,454,0.488243534,1757.676722
923,bat4,12/4/14 7:21,0.0188,0.000188,day roost,448,0.475012746,1710.045886
924,bat4,12/4/14 7:21,0.0188,0.000188,day roost,452,0.483812441,1741.724789
925,bat4,12/4/14 7:21,0.0188,0.000188,day roost,457,0.494929246,1781.745285
926,bat4,12/4/14 7:21,0.0188,0.000188,day roost,466,0.515267893,1854.964416
927,bat4,12/4/14 7:21,0.0188,0.000188,day roost,465,0.51298718,1846.753849
928,bat4,12/4/14 7:21,0.0188,0.000188,day roost,458,0.497168239,1789.80566
929,bat4,12/4/14 7:21,0.0188,0.000188,day roost,452,0.483812441,1741.724789
930,bat4,12/4/14 7:21,0.0188,0.000188,day roost,452,0.483812441,1741.724789
931,bat4,12/4/14 7:21,0.0188,0.000188,day roost,451,0.481604707,1733.776947
932,bat4,12/4/14 7:21,0.0188,0.000188,day roost,446,0.470644131,1694.318872
933,bat4,12/4/14 7:21,0.0188,0.000188,day roost,440,0.457663146,1647.587324
934,bat4,12/4/14 7:21,0.0188,0.000188,day roost,431,0.438542539,1578.753142
935,bat4,12/4/14 7:21,0.0188,0.000188,day roost,421,0.417790627,1504.046256
936,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
937,bat4,12/4/14 7:21,0.0188,0.000188,day roost,408,0.391588024,1409.716886
938,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
939,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
940,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
941,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
942,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
943,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
944,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
945,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
946,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
947,bat4,12/4/14 7:21,0.0188,0.000188,day roost,413,0.401562381,1445.624573
948,bat4,12/4/14 7:21,0.0188,0.000188,day roost,410,0.395562241,1424.024067
949,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
950,bat4,12/4/14 7:21,0.0188,0.000188,day roost,411,0.397557111,1431.205601
951,bat4,12/4/14 7:21,0.0188,0.000188,day roost,415,0.405588361,1460.1181
952,bat4,12/4/14 7:21,0.0188,0.000188,day roost,424,0.423961732,1526.262237
953,bat4,12/4/14 7:21,0.0188,0.000188,day roost,436,0.449113143,1616.807315
954,bat4,12/4/14 7:21,0.0188,0.000188,day roost,447,0.472825836,1702.173011
955,bat4,12/4/14 7:21,0.0188,0.000188,day roost,458,0.497168239,1789.80566
956,bat4,12/4/14 7:21,0.0188,0.000188,day roost,469,0.522141346,1879.708846
